"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.402387083E0,4.232897644E0,-8.875343628E0,2.722837830E-1,9.836833100E0
2.412344083E0,4.207600250E0,-8.857830048E0,2.806663513E-1,9.810393805E0
2.422301083E0,4.197122040E0,-8.846902771E0,2.839595032E-1,9.796129596E0
2.432258083E0,4.204157410E0,-8.866811371E0,2.996768188E-1,9.817590825E0
2.442215083E0,4.218228149E0,-8.873697052E0,2.933898926E-1,9.829650336E0
2.452173083E0,4.229604492E0,-8.885672150E0,2.947370911E-1,9.845384384E0
2.462130083E0,4.235142975E0,-8.884923706E0,2.754272461E-1,9.846530630E0
2.472087083E0,4.229903870E0,-8.879385223E0,2.501298523E-1,9.838604252E0
2.482044083E0,4.239783325E0,-8.876840515E0,2.299218750E-1,9.840067289E0
2.492001083E0,4.243974609E0,-8.876241760E0,2.404000854E-1,9.841584246E0
2.501958083E0,4.242777100E0,-8.882528687E0,2.282752991E-1,9.846450274E0
2.511915083E0,4.254452820E0,-8.910221100E0,2.261796570E-1,9.876414637E0
2.521872083E0,4.270619202E0,-8.935817871E0,2.240840149E-1,9.906424332E0
2.531830083E0,4.266577606E0,-8.944050751E0,2.064207458E-1,9.911727288E0
2.541787083E0,4.265230408E0,-8.925339661E0,1.977388000E-1,9.894088089E0
2.551744083E0,4.282294922E0,-8.909472656E0,2.056723022E-1,9.887317832E0
2.561701083E0,4.282594299E0,-8.881331177E0,2.100132751E-1,9.862188549E0
2.571658083E0,4.268074493E0,-8.832233276E0,2.050735474E-1,9.811567647E0
2.581615083E0,4.260440369E0,-8.774752808E0,2.095642090E-1,9.756616018E0
2.591572083E0,4.251309357E0,-8.726852417E0,2.010319519E-1,9.709376818E0
2.601530083E0,4.244273987E0,-8.673413544E0,1.974394226E-1,9.658206174E0
2.611487083E0,4.244573364E0,-8.634644165E0,2.023791504E-1,9.623639656E0
2.621444083E0,4.236939240E0,-8.601562958E0,2.163002014E-1,9.590898040E0
2.631401083E0,4.243375854E0,-8.599317627E0,2.414479065E-1,9.592330237E0
2.641358083E0,4.249513092E0,-8.623118134E0,2.448907471E-1,9.616470212E0
2.651315083E0,4.294868774E0,-8.693022766E0,2.761756897E-1,9.700042042E0
2.661272083E0,4.365521851E0,-8.802445221E0,3.041674805E-1,9.830225875E0
2.671230083E0,4.415667572E0,-8.908424835E0,3.373983765E-1,9.948466757E0
2.681187083E0,4.426295471E0,-8.973090363E0,3.827540588E-1,1.001273903E1
2.691144083E0,4.425996094E0,-8.988957367E0,4.209246826E-1,1.002835847E1
2.701101083E0,4.435576172E0,-8.972940674E0,4.544549561E-1,1.001970706E1
2.711058083E0,4.420307922E0,-8.906927948E0,4.616400146E-1,9.954174958E0
2.721015083E0,4.335883484E0,-8.818611603E0,4.314028931E-1,9.836356269E0
2.730972083E0,4.273612976E0,-8.761131134E0,3.933819580E-1,9.755815495E0
2.740930083E0,4.271966400E0,-8.777447205E0,3.576063538E-1,9.768375436E0
2.750887083E0,4.279450836E0,-8.859776001E0,3.336561584E-1,9.844828931E0
2.760844083E0,4.300407257E0,-8.956774292E0,3.359014893E-1,9.941334825E0
2.770801083E0,4.312532043E0,-9.027876434E0,3.544628906E-1,1.001130009E1
2.780758083E0,4.312082977E0,-9.048533478E0,3.692820740E-1,1.003027352E1
2.790715083E0,4.293820953E0,-9.022337952E0,3.710783386E-1,9.998858916E0
2.800672083E0,4.276457062E0,-8.976233826E0,3.589535522E-1,9.949357082E0
2.810630083E0,4.252656555E0,-8.892108765E0,3.191363525E-1,9.861872747E0
2.820587083E0,4.207300873E0,-8.760233002E0,2.707868958E-1,9.721953941E0
2.830544083E0,4.185596008E0,-8.617879028E0,2.567161560E-1,9.583994787E0
2.840501083E0,4.172124023E0,-8.506959686E0,2.556683350E-1,9.478414861E0
2.850458083E0,4.163142700E0,-8.459059296E0,2.480342102E-1,9.431275750E0
2.860415083E0,4.185745697E0,-8.489745483E0,2.568658447E-1,9.469013965E0
2.870372083E0,4.230951691E0,-8.631201324E0,2.853067017E-1,9.616651622E0
2.880330083E0,4.336781616E0,-8.905281372E0,3.052153015E-1,9.909836905E0
2.890287083E0,4.372557220E0,-9.055868225E0,3.370989990E-1,1.006189056E1
2.900244208E0,4.344415741E0,-9.078022156E0,3.483256531E-1,1.007004296E1
2.910201208E0,4.282893677E0,-8.997639313E0,3.489244080E-1,9.971080167E0
2.920158208E0,4.204157410E0,-8.835975494E0,3.450325012E-1,9.791243531E0
2.930115208E0,4.162693634E0,-8.745114441E0,3.201841736E-1,9.690591457E0
2.940072208E0,4.147126007E0,-8.706045685E0,3.097059631E-1,9.648305725E0
2.950030208E0,4.136049042E0,-8.716224518E0,3.067121887E-1,9.652644399E0
2.959987208E0,4.139042816E0,-8.758137360E0,3.095562744E-1,9.691876523E0
2.969944208E0,4.187392273E0,-8.841663666E0,3.267704773E-1,9.788567279E0
2.979901208E0,4.221970367E0,-8.940158844E0,3.326083374E-1,9.892527596E0
2.989858208E0,4.235292664E0,-8.997339935E0,3.363505554E-1,9.950023194E0
2.999815208E0,4.243226166E0,-9.018745422E0,3.462300110E-1,9.973094430E0
3.009772208E0,4.226161652E0,-8.976233826E0,3.671864319E-1,9.928143929E0
3.019730208E0,4.181704102E0,-8.874744873E0,3.778143311E-1,9.817865828E0
3.029687208E0,4.183799744E0,-8.815168762E0,3.975732422E-1,9.765728088E0
3.039644208E0,4.187691650E0,-8.804540863E0,3.935316467E-1,9.757641535E0
3.049601208E0,4.192930756E0,-8.825347595E0,3.972738647E-1,9.778816647E0
3.059558208E0,4.219874725E0,-8.867410126E0,3.959266663E-1,9.828278738E0
3.069515208E0,4.239933014E0,-8.909772034E0,3.917353821E-1,9.874944368E0
3.079472208E0,4.247267761E0,-8.928183746E0,3.972738647E-1,9.894926729E0
3.089430208E0,4.245022430E0,-8.923094330E0,4.010160828E-1,9.889521816E0
3.099387208E0,4.243375854E0,-8.910221100E0,4.038601685E-1,9.877316525E0
3.109344208E0,4.231550446E0,-8.885672150E0,3.844006348E-1,9.849312289E0
3.119301208E0,4.227508850E0,-8.851692810E0,3.924838257E-1,9.817247080E0
3.129258208E0,4.209396515E0,-8.832682343E0,3.969744873E-1,9.792491263E0
3.139215208E0,4.207450562E0,-8.819958801E0,3.911366272E-1,9.779943831E0
3.149172208E0,4.217180328E0,-8.814270630E0,3.894900513E-1,9.778940595E0
3.159130208E0,4.219275970E0,-8.813671875E0,4.022135925E-1,9.779819907E0
3.169087208E0,4.226461029E0,-8.826245728E0,4.161346436E-1,9.794833052E0
3.179044208E0,4.239483948E0,-8.854087830E0,4.031117249E-1,9.824998448E0
3.189001208E0,4.262086945E0,-8.860524445E0,3.986210632E-1,9.840385018E0
3.198958208E0,4.273163910E0,-8.871451721E0,3.998185730E-1,9.855071808E0
3.208915208E0,4.280199280E0,-8.871002655E0,3.739224243E-1,9.856703910E0
3.218872208E0,4.281845856E0,-8.854836273E0,3.571572876E-1,9.842250286E0
